date,block_size_total,fee_ratio_multiple,fees_total,gas_price_mean,asol,cdd,dormancy,liveliness,nupl,nvt_ratio,nvt_signal,sopr,velocity,difficulty,market_cap_to_thermocap_ratio,miner_revenue_fees,miner_revenue_total,thermocap,issuance,exchange_deposits,exchange_withdrawals,exchanges_net_flow_volume,external_contract_calls,internal_contract_calls,transaction_count,transaction_rate,transfer_volume_sum,active_addresses,new_addresses,total_addresses,price
17/12/2020,284541403,2.23265,11024.41893,1.38802E+11,32.64314012,409815022.3,85.22405259,0.626852631,0.566678131,23.68128543,56.06525219,1.127017739,0.042227437,3.69279E+15,8.27E-08,0.447898237,24613.66893,7790212670,13589.25,62358,44665,164957.8866,779177,2698556,1296339,15.00392361,4808677.948,534635,141088,94214577,644.2332298
18/12/2020,264486397,3.427003248,5561.513983,74176915877,27.18770261,88989489.11,29.54929728,0.62801429,0.571680323,37.81733168,56.58309835,1.059572417,0.026442902,3.65304E+15,8.38E-08,0.291800132,19059.32648,7798934690,13497.8125,46579,30445,14423.40867,745940,3036172,1156974,13.39090278,3011560.25,474791,133594,94348171,653.6123774
19/12/2020,266084317,3.761537251,4889.283132,70160846768,31.23592921,1677045630,565.9661278,0.630127447,0.566921848,38.43965522,56.75174719,1.46679162,0.026014801,3.58028E+15,8.44E-08,0.265848756,18391.22063,7807796186,13501.9375,110721,35946,-37940.76484,703406,3084409,1119894,12.96173611,2963155.474,476143,103795,94451966,659.1406455
20/12/2020,259167790,4.985947644,3415.530312,44522035266,30.29891037,55373459.97,31.75248097,0.636496068,0.554185601,65.32235474,55.42123336,1.049643859,0.015308695,3.73357E+15,8.19E-08,0.200563678,17029.65531,7816629253,13614.125,24084,29586,-63928.86845,701413,3105471,1028581,11.90487269,1743909.713,403587,92522,94544488,640.1531026
21/12/2020,273680561,3.187866887,6179.877798,79996112000,24.91724246,112699666,33.20347539,0.636492946,0.532551115,33.56589921,52.53632397,1.038915407,0.029792141,3.68081E+15,7.81E-08,0.313689384,19700.6278,7825068304,13520.75,28708,34395,-87329.69922,736659,2990944,1091720,12.63564815,3394212.946,402169,90796,94635284,611.244807
22/12/2020,273105268,3.583706602,5216.004398,66550723624,25.29610632,187665199.4,62.14478253,0.63686466,0.548353583,37.73198638,54.32492551,1.053637808,0.026502713,3.57941E+15,8.10E-08,0.2790407,18692.6294,7833347480,13476.625,35211,35728,-112045.344,739142,3123995,1099665,12.72760417,3019806.197,406165,91835,94727119,634.176075
23/12/2020,321364642,2.528168337,8973.283353,1.08357E+11,34.67272457,121703389.6,43.65461789,0.637510771,0.511966744,40.87601227,50.07368427,1.031702617,0.024464226,3.84371E+15,7.49E-08,0.395543281,22685.97085,7841737707,13712.6875,30751,42636,-90908.2222,808472,2869591,1213267,14.04244213,2787869.771,456561,92743,94819862,587.0722731
24/12/2020,276395144,3.004198378,6673.366342,89678915466,38.48185801,51468721.15,18.2095711,0.637454679,0.532403355,40.32257995,52.01146904,1.014208667,0.0248,3.66922E+15,7.81E-08,0.332867499,20048.11634,7849589739,13374.75,23183,35431,-106748.0035,748458,2875268,1109475,12.84114583,2826465.317,424913,96786,94916648,612.8246
25/12/2020,346895951,2.88808628,7100.311116,91689520598,26.47979643,51081502.36,29.39881507,0.637315171,0.542069821,65.60081254,53.07964651,1.045869219,0.015243714,3.54032E+15,7.98E-08,0.346250043,20506.31112,7857864415,13406,33630,31885,-37315.04018,735586,3071706,1095159,12.67545139,1737536.096,399942,85048,95001696,626.7206011
26/12/2020,300479631,3.638137197,5203.245311,66451258571,31.36843977,37861182.49,19.35074133,0.637090226,0.548198081,58.26379729,53.70987538,1.041199891,0.017163317,3.71899E+15,8.08E-08,0.27486594,18930.12031,7866531462,13726.875,32767,28513,5742.452602,720126,3242074,1093671,12.65822917,1956575.299,406535,99780,95101476,635.8585943
27/12/2020,294669064,2.786317861,7559.859753,98648342338,39.78496415,142177369.3,42.60791338,0.637125984,0.578732849,34.16697961,57.47338704,1.079941809,0.029268025,3.66634E+15,8.71E-08,0.358896598,21064.17225,7875465574,13504.3125,37123,34787,142985.4647,717059,3104629,1129066,13.06789352,3336877.072,428412,103847,95205323,686.3050101
28/12/2020,303577603,2.539262135,8873.285573,1.14182E+11,36.37945386,165024640.3,46.51989942,0.637628973,0.601529422,32.14317651,60.64268035,1.109739855,0.031110802,3.8178E+15,9.28E-08,0.39381519,22531.59807,7885356210,13658.3125,34553,42604,21525.37519,783710,3050252,1206560,13.96481481,3547398.907,463872,109691,95315014,731.9248296
29/12/2020,287497357,2.791942739,7421.205327,96061704373,35.80617513,228521056.3,55.8665973,0.638082138,0.596302804,27.87888921,60.00997879,1.167686293,0.035869435,3.58412E+15,9.29E-08,0.358173535,20719.58033,7894925554,13298.375,33475,39510,-59340.3179,762067,2826816,1168978,13.52983796,4090477.447,451257,108068,95423082,733.7369146
30/12/2020,281572466,2.509184774,8986.764068,1.13626E+11,43.20203159,89566377.96,24.7009856,0.638739156,0.604512116,31.45360203,60.90067322,1.078383073,0.031792861,3.67601E+15,9.52E-08,0.398535815,22549.45157,7904908513,13562.6875,40016,49986,-34954.47247,783331,2876261,1185141,13.71690972,3626024.459,449682,111224,95534306,752.3758808
31/12/2020,268263299,2.737477386,7765.748557,99472810754,29.96211322,148283569.5,49.37766729,0.639052728,0.594642855,37.98306702,59.22836013,1.089281641,0.026327521,3.68858E+15,9.32E-08,0.365299821,21258.56106,7914904587,13492.8125,28272,40945,-73971.78446,742535,2827366,1126726,13.04081019,3003049.307,425338,103018,95637324,737.9222197
1/01/2021,268064389,3.608410009,5188.673351,66554914530,31.41264459,67032656.2,26.97094518,0.639150468,0.588991925,45.90011331,58.05313898,1.08481673,0.021786439,3.73367E+15,9.21E-08,0.27713037,18722.86085,7924877148,13534.1875,23801,30706,-18828.32715,716618,3070255,1099820,12.72939815,2485365.483,445278,102048,95739372,730.0237908
2/01/2021,269785604,2.706020797,8012.065285,1.02597E+11,29.89531579,87226805,34.35558372,0.639165944,0.611492002,44.93693222,61.07147397,1.075192768,0.022253411,4.00349E+15,9.78E-08,0.36954631,21680.81528,7935129053,13668.75,27175,39935,24882.47755,758776,2963636,1133406,13.118125,2538941.143,422461,112724,95852096,775.7522689
3/01/2021,279739286,2.035981341,13011.09341,1.70435E+11,42.6637222,333169287.6,57.6682064,0.639629699,0.687556571,19.75053406,75.44324171,1.152812196,0.050631542,3.93157E+15,1.24E-07,0.491163637,26490.34341,7946698235,13479.25,37406,53189,227932.9496,738367,2756755,1194969,13.83065972,5777347.839,492481,132886,95984982,988.2392342
4/01/2021,282058191,1.670719033,20121.68931,2.59289E+11,47.511519,620275215,82.16546009,0.641886129,0.692049004,15.11692947,75.80734108,1.197267847,0.066151,3.93335E+15,1.31E-07,0.598544687,33617.68931,7960360804,13496,43220,63037,287231.0303,745300,2498506,1239254,14.34321759,7549099.272,513954,140493,96125475,1042.803395
5/01/2021,284907002,2.241089674,10958.66624,1.38112E+11,36.63667772,269430900.2,57.08173204,0.643964919,0.703764256,24.18021843,78.00506807,1.137346015,0.041356119,4.02624E+15,1.38E-07,0.446211507,24559.35374,7974737569,13600.6875,34644,49181,-27746.90988,756275,2714180,1220640,14.12777778,4720089.783,507048,134811,96260286,1102.007777
6/01/2021,286126408,2.38443088,9762.946782,1.25095E+11,43.08736507,363851321.1,64.87922968,0.645199492,0.719314892,20.35371252,82.11833974,1.212615828,0.049131086,4.00035E+15,1.51E-07,0.419387288,23279.07178,7990130984,13516.125,41738,50774,52565.28008,768987,2661062,1248054,14.44506944,5608132.57,533812,146348,96406634,1203.068217
7/01/2021,289520281,2.255915099,10633.97917,1.32712E+11,46.56036378,353039578,63.00060869,0.646875892,0.71256441,20.37201879,80.28637886,1.25060593,0.049086937,3.78903E+15,1.52E-07,0.443279094,23989.35417,8006417700,13355.375,62648,54287,-27241.30912,755516,2516343,1267345,14.66834491,5603748.683,572564,152052,96558686,1220.564905
8/01/2021,287033677,2.218965254,11193.15128,1.39779E+11,39.1189583,248445173.8,42.12940926,0.648134091,0.70626904,19.36062732,77.0825918,1.151685733,0.051651219,3.96679E+15,1.52E-07,0.450660504,24837.21378,8022832322,13644.0625,61222,53937,-109208.7624,769886,2580789,1255697,14.53353009,5897191.016,533554,149748,96708434,1218.548286
9/01/2021,275361815,2.865788376,7201.345915,92556952304,36.3035623,149967598,47.26202484,0.648800515,0.718021623,35.98575468,79.79983836,1.178079021,0.027788774,3.94689E+15,1.60E-07,0.348944119,20637.53341,8039304922,13436.1875,49595,41697,21900.09384,729498,2678430,1198704,13.87388889,3173109.88,538240,138124,96846558,1286.117638
10/01/2021,279040121,2.939623441,6984.828712,87304889370,43.55283433,155010613.2,46.33164615,0.649223076,0.709676977,34.13371419,77.10637423,1.157853541,0.029296548,4.05422E+15,1.57E-07,0.340179625,20532.76621,8056973849,13547.9375,55202,43090,71150.3507,726789,2769723,1179244,13.64865741,3345674.632,526696,139877,96986435,1266.832209
11/01/2021,295315045,1.687255738,19748.38004,2.38057E+11,37.68738964,405192756.7,60.52816726,0.650529763,0.661466413,17.06140188,63.9887529,1.06731409,0.058611831,4.12765E+15,1.35E-07,0.592678381,33320.56754,8071548515,13572.1875,63351,58263,-83482.79034,746906,2662570,1245478,14.41525463,6694284.248,515766,131096,97117531,1089.970095
12/01/2021,273691992,3.006909503,6776.868852,87023397594,30.29386334,130848901.7,36.052334,0.651329319,0.643821595,31.47269105,60.27719642,1.075407877,0.031773578,4.23366E+15,1.29E-07,0.332567375,20377.43135,8086328542,13600.5625,27670,40856,-54208.59705,724770,2752604,1132284,13.10513889,3629415.553,468627,124440,97241971,1042.168991
13/01/2021,268136446,3.536327535,5372.778087,67939047095,30.282941,260198601.4,67.41563354,0.651965036,0.669814667,29.59906853,64.15093788,1.154802022,0.033784847,4.30429E+15,1.39E-07,0.282779236,18999.90309,8100886614,13627.125,23103,36065,-38243.42115,710118,2955591,1095509,12.67950231,3859618.13,460089,125452,97367423,1129.040629
14/01/2021,275194759,3.055131429,6499.371431,85428093595,31.35480497,686892404.3,103.9889343,0.654426716,0.688853593,17.29703125,66.84410425,1.32300993,0.057813389,4.07091E+15,1.50E-07,0.327318161,19856.43393,8116501642,13357.0625,49957,43915,-152070.9622,736233,2899034,1150116,13.31152778,6605437.484,489941,134833,97502256,1219.560639
15/01/2021,284281690,2.838175323,7421.966136,94267620299,32.53698916,152613442.1,41.10503681,0.65608818,0.673416073,30.77706952,62.7454987,1.078534521,0.032491722,4.1937E+15,1.44E-07,0.352339051,21064.84114,8132807663,13642.875,55856,41113,49553.88266,738483,2776986,1190172,13.77513889,3712767.436,507082,134669,97636925,1168.469015
16/01/2021,279235529,3.144204907,6302.56929,81155243637,32.94714524,83622487.76,29.39102929,0.65631594,0.689473719,40.16687852,65.31037968,1.089502552,0.024896134,4.22613E+15,1.52E-07,0.318045429,19816.56929,8149247126,13514,65732,41371,53354.85957,720165,3010112,1158994,13.41428241,2845170.441,493810,134394,97771319,1234.793151
17/01/2021,275192566,3.76943461,4872.880895,63891413846,31.94813876,85642366.8,35.9788465,0.656375519,0.686963526,48.0160275,64.3523115,1.08579428,0.020826379,4.17231E+15,1.51E-07,0.265291775,18368.0059,8165783083,13495.125,53736,36230,-24860.88377,704938,3053286,1099480,12.72546296,2380353.322,459262,117491,97888810,1229.553345
18/01/2021,288893496,3.33589965,5797.311327,75288452260,31.41717436,112665078.8,39.44114872,0.656548653,0.692798059,40.01652164,64.94039516,1.086528626,0.024989678,4.21508E+15,1.54E-07,0.299769209,19339.24883,8182398529,13541.9375,57027,41161,-3223.670201,750369,2962904,1180368,13.66166667,2856536.447,483810,128369,98017179,1257.405019
19/01/2021,299431749,2.70437491,7959.149669,1.00871E+11,40.39095774,267946555.3,49.34817463,0.657095803,0.713241975,21.05491809,69.05379088,1.141555391,0.047494842,4.27111E+15,1.68E-07,0.369771216,21524.52467,8200973254,13565.375,70476,51946,241138.9141,731295,2962049,1216625,14.08130787,5429715.633,512059,137172,98154351,1377.230381
20/01/2021,289410511,3.044161098,6658.691192,83495583342,37.75749053,323494544.2,56.19798885,0.658442204,0.708104508,19.86260287,67.34367814,1.136169405,0.050345869,4.41073E+15,1.68E-07,0.328497727,20270.12869,8219139518,13611.4375,57024,45856,-579043.6336,721678,2828199,1175794,13.60872685,5756336.674,494324,125573,98279924,1383.364679
21/01/2021,284174361,2.382356657,9736.678615,1.21039E+11,30.14191664,124711396.1,28.65393929,0.659137978,0.635528204,26.27312085,53.51224933,1.04122681,0.038061714,4.31046E+15,1.36E-07,0.419752432,23196.24111,8236003580,13459.5625,57727,43930,-209788.328,712729,2939541,1135020,13.13680556,4352329.88,452612,113852,98393776,1121.319511
22/01/2021,280115049,2.299801071,10383.07923,1.31604E+11,26.47107058,303073285.3,65.9035719,0.659355131,0.669696414,24.86829549,57.73200875,1.122765339,0.040211843,4.32091E+15,1.50E-07,0.434820217,23879.01673,8252122269,13495.9375,61124,48882,-241579.2236,717201,2904433,1145885,13.26255787,4598738.377,451812,120030,98513806,1236.291042
23/01/2021,275254138,3.139670455,6336.811105,80164099487,30.27326515,72406921.07,29.80107046,0.660499388,0.667480568,47.07474676,56.84074551,1.061300071,0.021242812,4.40625E+15,1.49E-07,0.318504765,19895.49861,8268968096,13558.6875,54634,38354,-36826.63097,694671,3181759,1101943,12.75396991,2429675.174,451296,111886,98625692,1230.593367
24/01/2021,276044293,3.111063952,6396.685656,81082348705,40.02690586,71259977.59,23.20100765,0.660425549,0.703969819,37.2433421,63.52053833,1.085806187,0.026850437,4.39965E+15,1.68E-07,0.321433444,19900.49816,8286786144,13503.8125,56874,39795,35448.20569,673101,3315804,1081421,12.51644676,3071417.357,445826,113318,98739010,1392.035082
25/01/2021,294347377,2.572177149,8615.004048,1.08153E+11,31.26621849,120997463.6,30.5020978,0.660591434,0.686327584,28.83980652,59.26767402,1.089860262,0.034674296,4.43162E+15,1.59E-07,0.388775711,22159.31655,8305790497,13544.3125,59998,49486,-35962.48709,720992,3257120,1168418,13.52335648,3966857.113,467889,123320,98862330,1324.500991
26/01/2021,288102180,3.029183249,6683.692815,84709442539,28.94896589,92890888.15,23.42512384,0.660700807,0.691748365,28.8535439,59.59636797,1.051705654,0.034657788,4.66207E+15,1.63E-07,0.330121989,20246.13032,8323786340,13562.4375,55218,42194,-78352.4413,716243,3035139,1156801,13.38890046,3965438.508,477763,119874,98982204,1354.411557
27/01/2021,288129172,2.731477737,7733.098276,99985074387,25.39601198,202905087.5,51.77090425,0.661294679,0.664500183,29.19671678,54.18402181,1.075181625,0.034250426,4.5251E+15,1.50E-07,0.366102197,21122.78578,8340954052,13389.6875,43711,44275,45801.72366,709683,3067872,1102641,12.76204861,3919288.071,429185,113545,99095749,1253.264044
28/01/2021,293773712,2.847974735,7335.124632,94795658264,26.59812063,74298160.99,22.07239129,0.661408066,0.683342717,33.99882963,56.8966718,1.056674166,0.029412777,4.56706E+15,1.60E-07,0.35112671,20890.24963,8358711962,13555.125,30436,45357,-10085.5748,730322,3076230,1158163,13.40466435,3366112.897,479301,136774,99232523,1333.443379
29/01/2021,300099463,2.230609228,10902.222,1.40697E+11,30.39738858,116129504,22.21019863,0.661446405,0.691986755,21.89038633,57.48969393,1.066688929,0.045682154,4.44143E+15,1.65E-07,0.448308017,24318.597,8376959070,13416.375,40509,59003,-57887.29075,762719,2857124,1258779,14.56920139,5228656.707,530180,173840,99406363,1382.713004
30/01/2021,285209343,2.539782536,8642.494763,1.13262E+11,26.85566489,46277700.58,14.35680786,0.661525618,0.690813216,35.51241131,56.34121729,1.040802508,0.028159169,4.1822E+15,1.64E-07,0.393734497,21950.05726,8395050335,13307.5625,57739,54811,98755.32348,707620,2846947,1181104,13.67018519,3223397.641,502843,152608,99558971,1375.712306
31/01/2021,297098471,2.339217002,10261.03311,1.28774E+11,26.98268041,62771522.47,21.17707303,0.661362172,0.675565481,38.62330647,53.29051342,1.046590596,0.025891103,4.55544E+15,1.56E-07,0.427493473,24002.78311,8413431314,13741.75,66321,59232,-104772.0502,735156,3063323,1200073,13.8897338,2964126.458,482197,147452,99706423,1314.947665
1/02/2021,297453443,2.114276039,12133.38259,1.53609E+11,26.52710604,72348866.26,23.12430219,0.661323397,0.687311847,36.5960632,54.7995409,1.074456341,0.027325344,4.57756E+15,1.62E-07,0.472975137,25653.32009,8431314970,13519.9375,72837,65261,-72266.38405,753143,2847970,1255894,14.53581019,3128694.032,502910,150617,99857040,1368.226947
2/02/2021,303748645,1.982834284,13774.19389,1.75703E+11,30.44310521,174198271.1,35.07623306,0.661427858,0.711697205,23.05780253,59.37689112,1.128350413,0.043369267,4.56842E+15,1.79E-07,0.50432858,27311.94389,8450790983,13537.75,71537,65007,110563.6945,756637,2842123,1265854,14.65108796,4966276.476,521483,151380,100008420,1516.068852
3/02/2021,296049687,1.987841438,13710.00646,1.7343E+11,34.30125219,162769348.6,34.80835441,0.662052204,0.731632313,24.4912548,63.65536933,1.140369125,0.040830901,4.61328E+15,1.96E-07,0.503058232,27253.31896,8472057714,13543.3125,67809,66092,18110.86399,747958,2769677,1275974,14.76821759,4676157.531,550200,155908,100164328,1660.64826
4/02/2021,292242800,1.724109187,18797.5795,2.32585E+11,29.81778922,152179719.2,30.37513487,0.662541,0.715151765,22.86194734,59.72357821,1.12842462,0.043740806,4.72259E+15,1.88E-07,0.58000967,32409.0795,8494394141,13611.5,67318,70286,-107164.6625,744645,2775859,1269088,14.68851852,5010009.663,536393,157726,100322054,1594.850254
5/02/2021,293382059,1.680363418,19744.59479,2.52294E+11,29.27759143,111707888.1,26.45634922,0.662736216,0.732589743,27.12993726,63.0783397,1.111818303,0.03685965,4.65129E+15,2.02E-07,0.595109361,33178.09479,8516867771,13433.5,67720,70744,-18821.94405,737214,2763970,1273196,14.73606481,4222347.052,524956,157338,100479392,1717.685278
6/02/2021,276015115,1.961247241,14069.80631,1.79605E+11,28.85384996,86265902.5,25.19019854,0.662852914,0.722053489,33.45387335,60.53243352,1.138105036,0.029891905,4.71296E+15,1.96E-07,0.509879621,27594.36881,8539703067,13524.5625,74595,56680,12220.06118,699375,2774198,1195481,13.83658565,3424582.079,506364,150335,100629727,1678.043157
7/02/2021,282352912,2.08468249,12582.48394,1.60047E+11,30.19044342,71614836.5,24.48512989,0.662896692,0.710338242,39.17465039,57.52904624,1.058335268,0.025526712,4.94435E+15,1.89E-07,0.479689356,26230.48394,8561641668,13648,70845,59020,-94217.58281,692650,2832703,1191140,13.78634259,2924829.756,503706,146341,100776068,1614.018497
8/02/2021,287530542,1.815109216,16517.11173,2.12844E+11,30.45718296,198502612.6,50.07793421,0.662971415,0.727491414,28.90925683,61.02872965,1.14306212,0.034590996,4.84139E+15,2.03E-07,0.550931035,29980.36173,8584030359,13463.25,70849,61589,32192.39319,716057,2764205,1235017,14.29417824,3963873.824,526163,149681,100925749,1744.296045
9/02/2021,291694449,1.735878884,18354.15827,2.33532E+11,33.31932911,112918389.7,31.71238795,0.663583968,0.728380221,32.18638515,60.79123934,1.104387984,0.031069037,4.80393E+15,2.05E-07,0.576077058,31860.59577,8607676550,13506.4375,67932,73455,-54120.42062,750942,2727805,1279252,14.80615741,3560702.835,536810,161139,101086888,1765.741221
10/02/2021,289017648,1.801595237,16946.1305,2.13055E+11,31.07451316,85995297.97,24.20806283,0.663730696,0.721422692,32.26597099,59.07552079,1.082659202,0.030992404,4.94441E+15,2.02E-07,0.555063634,30530.068,8631649278,13583.9375,55823,69119,59637.2759,754466,2679569,1279238,14.80599537,3552341.159,543234,167206,101254094,1741.369938
11/02/2021,292559964,1.994795279,13602.1705,1.75172E+11,29.89699365,100100406.8,33.48983962,0.663761499,0.72616063,38.35198964,59.76050986,1.091347927,0.026074267,5.01241E+15,2.06E-07,0.501304575,27133.5455,8655496728,13531.375,82897,60208,-18133.64919,712539,2894881,1230661,14.24376157,2988978.388,533153,160911,101415005,1783.349734
12/02/2021,304343211,1.967333622,14025.28011,1.80041E+11,29.44853569,115724492.3,35.22562621,0.663990094,0.732691842,34.89759588,60.7799664,1.097521328,0.028655269,5.0964E+15,2.12E-07,0.508302196,27592.40511,8679833291,13567.125,75446,64523,43392.68877,729745,2955099,1246751,14.42998843,3285235.914,523605,162791,101577796,1843.239335
13/02/2021,301153028,1.921160284,14523.66676,1.88775E+11,29.42071835,85742030.75,39.12682455,0.664059374,0.726611651,52.32311427,59.19600609,1.093286195,0.019112012,4.93215E+15,2.08E-07,0.520518776,27902.29176,8704212465,13378.625,63949,60117,-15108.39191,721213,2965786,1207928,13.98064815,2191387.411,495410,158277,101736073,1813.646848
14/02/2021,294141845,2.166985821,11680.62607,1.50375E+11,29.57357306,115254852.2,54.17336565,0.664112153,0.724712544,53.90027419,58.52204734,1.104929964,0.018552781,5.02916E+15,2.07E-07,0.461470486,25311.75107,8729057011,13631.125,58839,56781,-49906.24677,713126,3013454,1170080,13.54259259,2127518.77,474178,142238,101878311,1808.146514
15/02/2021,295754766,1.94628276,14269.45314,1.78688E+11,26.37069814,121325398.3,44.69039279,0.664281575,0.719096595,42.24525699,57.02197942,1.062240811,0.023671296,5.04379E+15,2.03E-07,0.513799958,27772.39064,8753084077,13502.9375,35078,60001,-74074.82601,721807,2879159,1166881,13.50556713,2714798.208,481467,115739,101994050,1777.903916
16/02/2021,288576055,2.000426412,13460.13544,1.73013E+11,25.91200723,95469316.67,34.28788335,0.664484399,0.717554116,41.19489132,56.60009271,1.068573536,0.024274855,5.002E+15,2.03E-07,0.49989342,26926.01044,8777087995,13465.875,47653,55256,13485.71452,709866,2760465,1177750,13.63136574,2784345.587,503115,155005,102149055,1781.023965
17/02/2021,302676761,1.982735245,13849.54653,1.73329E+11,27.89221503,122731504.2,39.3761621,0.664732438,0.724640236,36.80402839,57.80027613,1.102070001,0.027170939,5.13299E+15,2.09E-07,0.504353772,27459.98403,8801620585,13610.4375,72270,59145,67519.2096,719149,2951403,1212708,14.03597222,3116898.593,512969,143421,102292476,1842.216243
18/02/2021,302015273,1.933244331,14406.59703,1.83063E+11,30.85554952,150017479.8,40.33859887,0.664966542,0.733366153,30.84948167,59.82018791,1.134251371,0.032415455,5.00917E+15,2.19E-07,0.517265192,27851.47203,8827290326,13444.875,57582,67187,70614.03171,741198,2870735,1256616,14.54416667,3718956.136,532291,156995,102449471,1937.256692
19/02/2021,301185461,1.915988952,14951.12192,1.86155E+11,32.44438618,106058557,35.34001626,0.665211943,0.734359741,38.23330113,59.93267061,1.095987414,0.026155209,5.25478E+15,2.22E-07,0.521923678,28646.18442,8853796230,13695.0625,56339,57519,26196.72176,754316,2710877,1288762,14.91622685,3001089.648,558138,167109,102616580,1961.389683
20/02/2021,297961395,1.84796415,15925.49638,2.01502E+11,33.41259265,113749941.6,32.44971302,0.665410526,0.726877806,32.73644792,57.82951546,1.098892227,0.030546992,5.2599E+15,2.16E-07,0.541136039,29429.74638,8880691511,13504.25,57623,68145,42981.80827,766927,2639292,1304372,15.09689815,3505422.114,561557,175428,102792008,1920.968792
21/02/2021,285151980,2.191869119,11338.02133,1.44939E+11,33.9129116,104985858.8,45.66305674,0.665535265,0.728382201,49.9180016,58.01680667,1.079463468,0.020032853,5.24991E+15,2.18E-07,0.45623162,24851.45883,8906974432,13513.4375,53366,58172,-54147.31753,725392,2722349,1201203,13.9028125,2299142.158,524384,152378,102944386,1937.466144
22/02/2021,301945588,1.603513415,22368.80684,2.72626E+11,30.25609846,143666607.4,34.86423765,0.665719296,0.703787423,27.8546967,52.5735903,1.041756445,0.035900588,5.23513E+15,1.99E-07,0.623630579,35868.68184,8931439666,13499.875,54163,69029,32014.74604,764425,2632173,1264961,14.64075231,4120744.268,521146,153140,103097526,1777.941573
23/02/2021,296521069,1.42766977,31702.76097,3.7374E+11,28.55718199,459270767.2,65.93325634,0.667388692,0.655214794,16.48014832,44.91282909,1.068837238,0.060679066,5.37566E+15,1.74E-07,0.700442092,45261.07347,8952746670,13558.3125,50593,65224,354931.1683,757058,2668037,1256279,14.5402662,6965692.167,502733,141266,103238792,1558.862786
24/02/2021,296819094,1.826053829,16301.9794,2.10102E+11,23.49218577,97946824.64,25.36643672,0.668074283,0.667150793,29.73345939,46.21367554,1.035771585,0.033632144,5.27467E+15,1.81E-07,0.547628982,29768.2919,8974744878,13466.3125,57100,67219,-111021.0055,733117,2645253,1238136,14.33027778,3861276.447,516924,144998,103383790,1620.519865
25/02/2021,287061817,2.031270989,13131.67212,1.65067E+11,23.36723234,97040523.07,29.30919663,0.668094463,0.633170311,34.67994074,41.46922661,1.017136944,0.028835113,5.27774E+15,1.63E-07,0.492302605,26673.98462,8996514714,13542.3125,72273,55908,-116443.3883,713343,2681786,1193852,13.81773148,3310924.018,502977,139368,103523158,1468.773726
26/02/2021,295313746,2.068826674,12724.11639,1.58422E+11,24.32579259,147321913,35.60070002,0.668492831,0.623953988,27.75045988,40.10576921,1.028585596,0.036035439,5.43008E+15,1.60E-07,0.483365771,26323.99139,9016675392,13599.875,80353,52734,17484.89341,711327,2724069,1200997,13.90042824,4138174.614,505479,136071,103659229,1440.68565
27/02/2021,286960678,2.425266637,9481.603056,1.18441E+11,25.86485944,68380377.57,26.83478507,0.668524437,0.630715583,45.07095163,40.5451735,1.017656974,0.02218724,5.48136E+15,1.62E-07,0.412325797,22995.41556,9036766528,13513.8125,75657,50541,-60360.55602,691722,2697489,1166988,13.50680556,2548199.19,499189,143301,103802530,1467.380279
28/02/2021,287885719,2.404246313,9587.082321,1.17814E+11,26.57940618,99154776.08,29.70092327,0.668622943,0.616044913,34.40624817,38.7936217,1.002289171,0.029064488,5.39686E+15,1.56E-07,0.415930762,23049.70732,9055383303,13462.625,69924,47371,-42500.95038,686640,2953306,1144423,13.24563657,3338440.868,481304,130005,103932535,1413.902957
1/03/2021,280080368,2.452331788,9272.588477,1.18525E+11,24.1099405,60169467.46,18.12286084,0.668553346,0.652595306,34.60051067,42.73128429,1.012945609,0.028901308,5.28509E+15,1.73E-07,0.407775165,22739.46348,9075519267,13466.875,80308,48824,173253.6055,686017,2848362,1154486,13.36210648,3320086.602,491391,130777,104063312,1567.694556
2/03/2021,291592853,2.37439638,9933.724507,1.24896E+11,27.55436396,75538478.82,24.23529351,0.668528346,0.635494973,36.86070028,40.30197363,1.01730173,0.027129164,5.44514E+15,1.64E-07,0.421159672,23586.59951,9096554936,13652.875,81218,49363,-24066.4062,711593,2830674,1202957,13.92311343,3116879.059,511071,130183,104193495,1491.55522
3/03/2021,294983613,2.311915237,10186.82428,1.30934E+11,24.65110697,88387631.67,33.24415575,0.668481469,0.654088944,43.21732268,42.3614615,1.060626333,0.02313887,5.16574E+15,1.73E-07,0.432541809,23551.07428,9117660967,13364.25,70915,52200,6213.27868,719393,2847567,1193688,13.81583333,2658741.956,483822,137821,104331316,1578.961459
4/03/2021,297072213,2.523395423,8932.718516,1.1274E+11,25.39557127,243007009.5,79.66983332,0.668922755,0.640437539,37.67563544,41.01372175,1.177858709,0.026542353,5.26283E+15,1.69E-07,0.396291438,22540.78102,9138916369,13608.0625,71524,47444,-50718.09768,708097,2867840,1196356,13.84671296,3050175.949,508702,143669,104474985,1541.315233
5/03/2021,300977970,2.232736049,11007.32392,1.37749E+11,21.79169935,76408115.97,27.70494071,0.669479118,0.638239275,41.67297346,40.47754836,1.012724968,0.023996368,5.35371E+15,1.67E-07,0.447880976,24576.44892,9159173365,13569.125,69853,51164,-11051.68557,710154,2889102,1149890,13.30891204,2757923.822,448630,127604,104602589,1533.01798
